TransactionID,Date,BranchCode,CustomerID,TellerID,Amount,TransactionType,Currency
CA00017544,2025-02-08,BR040,C502062,TLR-9473,2587.4,cash deposit,CAD
CA00010284,2025-02-16,BR007,C500337,TLR-2204,824.27,cash withdrawal,CAD
CA00017233,2025-02-26,BR040,C500554,TLR-3079,282.68,cash withdrawal,CAD
CA00010872,2025-02-03,BR011,C503102,TLR-2482,578.19,cash deposit,CAD
CA00016206,2025-02-28,BR037,C501913,TLR-6184,435.54,cash withdrawal,CAD
CA00015450,2025-02-24,BR034,C503223,TLR-7086,1109.59,cash withdrawal,CAD
CA00010125,2025-02-26,BR007,C502609,TLR-2317,1291.96,cash withdrawal,CAD
CA00011491,2025-02-04,BR015,C501338,TLR-7522,775.38,cash deposit,CAD
CA00011592,2025-02-25,BR015,C502862,TLR-4600,719.98,cash withdrawal,CAD
CA00016604,2025-02-02,BR039,C500195,TLR-7801,3150.54,cash deposit,CAD
CA00008973,2025-02-02,BR001,C500583,TLR-8362,320.53,cash withdrawal,CAD
CA00015467,2025-02-13,BR035,C501441,TLR-8359,473.6,cash withdrawal,CAD
CA00017323,2025-02-25,BR040,C503021,TLR-9573,1021.07,cash withdrawal,CAD
CA00015026,2025-02-28,BR032,C503058,TLR-5357,448.68,cash withdrawal,CAD
CA00016569,2025-02-03,BR039,C500618,TLR-9557,878.6,cash withdrawal,CAD
CA00015713,2025-02-01,BR036,C503827,TLR-8739,333.64,cash deposit,CAD
CA00010289,2025-02-19,BR008,C500633,TLR-8548,420.21,cash deposit,CAD
CA00011136,2025-02-22,BR012,C503784,TLR-5604,1674.29,cash withdrawal,CAD
CA00013587,2025-02-07,BR025,C503575,TLR-3764,-1265.02,cash withdrawal,CAD
CA00017037,2025-02-21,BR040,C502804,TLR-7049,5278.71,cash withdrawal,CAD
CA00015803,2025-02-18,BR036,C500757,TLR-1899,5280.99,cash withdrawal,CAD
CA00008924,2025-02-12,BR001,C501458,TLR-1181,929.46,cash deposit,CAD
CA00012910,2025-02-16,BR021,C503258,TLR-9945,1065.62,cash withdrawal,CAD
CA00014391,2025-02-16,BR029,C503587,TLR-3874,699.67,cash withdrawal,CAD
CA00010893,2025-02-01,BR011,C500268,TLR-4612,484.09,cash deposit,CAD
CA00017276,2025-02-07,BR040,C500390,TLR-5435,830.74,cash withdrawal,CAD
CA00016411,2025-02-27,BR038,C500127,TLR-6917,2924.97,cash deposit,CAD
CA00012139,2025-02-06,BR017,C501722,TLR-9751,2048.31,cash deposit,CAD
CA00011616,2025-02-25,BR015,C501778,TLR-8325,300.99,cash deposit,CAD
CA00011134,2025-02-17,BR012,C500531,TLR-5899,1327.89,cash deposit,CAD
CA00014652,2025-02-20,BR030,C503662,TLR-1243,484.86,cash deposit,CAD
CA00014078,2025-02-24,BR027,C500993,TLR-8766,278.01,cash deposit,CAD
CA00017147,2025-02-09,BR040,C503921,TLR-7883,739.63,cash deposit,CAD
CA00017514,2025-02-15,BR040,C502283,TLR-8339,1578.23,cash withdrawal,CAD
CA00012165,2025-02-23,BR017,C503370,TLR-9294,1544.72,cash withdrawal,CAD
CA00014860,2025-02-12,BR031,C500575,TLR-4246,463.99,cash deposit,CAD
CA00017357,2025-02-07,BR040,C502041,TLR-6178,2226.39,cash withdrawal,CAD
CA00012057,2025-02-06,BR017,C502372,TLR-8463,977.52,cash deposit,CAD
CA00010771,2025-02-17,BR010,C502193,TLR-9352,715.82,cash deposit,CAD
CA00016713,2025-02-22,BR040,C500087,TLR-9741,1053.25,cash deposit,CAD
CA00016969,2025-02-09,BR040,C500683,TLR-1554,913.95,cash deposit,CAD
CA00016242,2025-02-14,BR037,C503057,TLR-5156,451.25,cash deposit,CAD
CA00011126,2025-02-21,BR012,C500531,TLR-9454,759.75,cash deposit,CAD
CA00015438,2025-02-18,BR034,C501861,TLR-1186,619.29,cash deposit,CAD
CA00013714,2025-02-14,BR026,C501519,TLR-6282,-948.23,cash withdrawal,CAD
CA00014703,2025-02-20,BR030,C500670,TLR-9881,379.42,cash deposit,CAD
CA00011636,2025-02-19,BR015,C503005,TLR-1086,1367.23,cash withdrawal,CAD
CA00016155,2025-02-24,BR037,C502804,TLR-4790,2522.06,cash withdrawal,CAD
CA00009079,2025-02-03,BR002,C502308,TLR-9120,-792.32,cash withdrawal,CAD
CA00014070,2025-02-05,BR027,C502430,TLR-5025,948.4,cash deposit,CAD
CA00010748,2025-02-12,BR010,C503172,TLR-9832,315.6,cash deposit,CAD
CA00009935,2025-02-02,BR006,C501835,TLR-8052,1255.8,cash withdrawal,CAD
CA00011561,2025-02-28,BR015,C501779,TLR-3803,823.22,cash withdrawal,CAD
CA00009256,2025-02-03,BR003,C500327,TLR-7001,1080.51,cash withdrawal,CAD
CA00013271,2025-02-16,BR024,C503805,TLR-3525,1313.78,cash deposit,CAD
CA00016674,2025-02-24,BR040,C502498,TLR-9476,686.25,cash deposit,CAD
CA00009411,2025-02-10,BR003,C503726,TLR-2234,1701.07,cash deposit,CAD
CA00015431,2025-02-14,BR034,C501693,TLR-4917,1076.76,cash deposit,CAD
CA00013891,2025-02-03,BR026,C502209,TLR-2790,-529.93,cash withdrawal,CAD
CA00010348,2025-02-10,BR008,C503335,TLR-1513,4083.76,cash deposit,CAD
CA00009310,2025-02-15,BR003,C502662,TLR-5441,2474.3,cash deposit,CAD
CA00009492,2025-02-25,BR004,C500236,TLR-1033,1545.23,cash withdrawal,CAD
CA00014164,2025-02-05,BR028,C501408,TLR-5750,528.4,cash deposit,CAD
CA00009380,2025-02-06,BR003,C503980,TLR-2938,1645.26,cash deposit,CAD
CA00012765,2025-02-12,BR021,C503387,TLR-9141,1404.82,cash withdrawal,CAD
CA00011232,2025-02-13,BR014,C503334,TLR-1137,302.72,cash deposit,CAD
CA00012679,2025-02-17,BR020,C501921,TLR-5520,1010.39,cash deposit,USD
CA00010525,2025-02-03,BR008,C501172,TLR-3312,609.58,cash withdrawal,CAD
CA00009624,2025-02-11,BR004,C502312,TLR-5488,149.39,cash deposit,CAD
CA00009557,2025-02-27,BR004,C503701,TLR-8079,1923.9,cash withdrawal,CAD
CA00015590,2025-02-16,BR035,C500206,TLR-5828,719.65,cash deposit,CAD
CA00010662,2025-02-11,BR010,C502409,TLR-5126,702.48,cash withdrawal,CAD
CA00016532,2025-02-05,BR039,C503079,TLR-7537,759.72,cash withdrawal,CAD
CA00011615,2025-02-17,BR015,C503745,TLR-5776,463.99,cash withdrawal,CAD
CA00013884,2025-02-03,BR026,C503259,TLR-5823,649.74,cash deposit,CAD
CA00017154,2025-02-01,BR040,C503536,TLR-6443,1066.46,cash withdrawal,CAD
CA00013924,2025-02-22,BR027,C501658,TLR-6000,617.44,cash withdrawal,CAD
CA00009700,2025-02-20,BR005,C501204,TLR-8909,837.49,cash withdrawal,CAD
CA00010447,2025-02-05,BR008,C503539,TLR-5010,433.41,cash deposit,CAD
CA00012253,2025-02-23,BR018,C502869,TLR-9533,1707.66,cash deposit,CAD
CA00011110,2025-02-01,BR012,C500207,TLR-4176,521.8,cash deposit,CAD
CA00013909,2025-02-02,BR026,C500298,TLR-4935,1355.99,cash deposit,CAD
CA00014098,2025-02-03,BR027,C502698,TLR-4260,9464.08,cash deposit,CAD
CA00013122,2025-02-14,BR023,C501695,TLR-7482,656.42,cash deposit,CAD
CA00016844,2025-02-01,BR040,C500727,TLR-8908,248.71,cash withdrawal,CAD
CA00015061,2025-02-12,BR032,C501563,TLR-8700,3284.03,cash withdrawal,CAD
CA00014736,2025-02-03,BR031,C503423,TLR-3756,595.97,cash withdrawal,CAD
CA00014765,2025-02-08,BR031,C503575,TLR-3310,739.09,cash withdrawal,CAD
CA00010533,2025-02-02,BR009,C500301,TLR-8464,1308.59,cash deposit,CAD
CA00010419,2025-02-08,BR008,C501723,TLR-3195,1484.3,cash deposit,CAD
CA00014787,2025-02-13,BR031,C500276,TLR-2620,291.3,cash withdrawal,CAD
CA00016224,2025-02-05,BR037,C500136,TLR-6037,645.74,cash withdrawal,CAD
CA00009468,2025-02-02,BR004,C500273,TLR-4674,489.16,cash deposit,CAD
CA00009614,2025-02-20,BR004,C502054,TLR-1031,2580.0,cash deposit,CAD
CA00017053,2025-02-13,BR040,C503497,TLR-9587,828.4,cash withdrawal,CAD
CA00008803,2025-02-28,BR001,C502969,TLR-1882,2713.66,cash deposit,CAD
CA00009609,2025-02-21,BR004,C501500,TLR-9161,1337.3,cash deposit,CAD
CA00014102,2025-02-23,BR028,C501101,TLR-6305,470.14,cash withdrawal,CAD
CA00017364,2025-02-18,BR040,C500896,TLR-3926,741.14,cash withdrawal,CAD
CA00009924,2025-02-23,BR006,C500501,TLR-8246,2383.51,cash deposit,CAD
CA00012914,2025-02-28,BR021,C500988,TLR-9763,1788.26,cash withdrawal,CAD
CA00009692,2025-02-02,BR005,C500454,TLR-3578,938.56,cash deposit,CAD
CA00016017,2025-02-04,BR037,C502468,TLR-7422,306.44,cash withdrawal,CAD
CA00009515,2025-02-24,BR004,C501136,TLR-1890,526.66,cash deposit,CAD
CA00009273,2025-02-25,BR003,C500138,TLR-9598,2572.68,cash withdrawal,CAD
CA00009952,2025-02-19,BR006,C502699,TLR-3747,833.93,cash withdrawal,CAD
CA00008848,2025-02-27,BR001,C502679,TLR-7615,1732.27,cash withdrawal,CAD
CA00014257,2025-02-28,BR029,C503255,TLR-6328,2728.35,cash withdrawal,CAD
CA00011585,2025-02-23,BR015,C503801,TLR-1590,2138.27,cash withdrawal,CAD
CA00017070,2025-02-25,BR040,C502484,TLR-4066,2260.49,cash deposit,CAD
CA00016285,2025-02-09,BR038,C502382,TLR-4349,942.87,cash deposit,CAD
CA00011977,2025-02-05,BR017,C501351,TLR-4531,1128.5,cash withdrawal,CAD
CA00011046,2025-02-21,BR012,C501406,TLR-4718,1426.08,cash deposit,CAD
CA00012156,2025-02-19,BR017,C500920,TLR-9851,2392.75,cash withdrawal,CAD
CA00009342,2025-02-22,BR003,C503008,TLR-2446,443.82,cash withdrawal,CAD
CA00014984,2025-02-28,BR032,C500261,TLR-7963,1253.29,cash deposit,CAD
CA00016777,2025-02-18,BR040,C502963,TLR-6393,1054.16,cash withdrawal,CAD
CA00016768,2025-02-01,BR040,C502586,TLR-2710,420.34,cash deposit,CAD
CA00015602,2025-02-04,BR035,C500286,TLR-6782,1304.44,cash deposit,CAD
CA00017003,2025-02-20,BR040,C501493,TLR-8024,895.36,cash withdrawal,CAD
CA00013784,2025-02-19,BR026,C502603,TLR-5455,1489.34,cash deposit,CAD
CA00016030,2025-02-11,BR037,C503459,TLR-7666,1289.05,cash deposit,CAD
CA00013572,2025-02-17,BR025,C503047,TLR-2592,1551.01,cash deposit,CAD
CA00010129,2025-02-18,BR007,C500997,TLR-8273,647.97,cash deposit,CAD
CA00013690,2025-02-23,BR026,C500761,TLR-8498,1461.57,cash deposit,CAD
CA00017004,2025-02-20,BR040,C501527,TLR-9186,969.04,cash deposit,CAD
CA00013375,2025-02-03,BR024,C500959,TLR-1573,706.12,cash withdrawal,CAD
CA00009729,2025-02-09,BR005,C500223,TLR-1477,589.77,cash withdrawal,CAD
CA00013570,2025-02-14,BR025,C501048,TLR-1611,704.29,cash deposit,CAD
CA00010319,2025-02-09,BR008,C502028,TLR-7964,2162.72,cash withdrawal,CAD
CA00011776,2025-02-04,BR016,C500691,TLR-3829,522.47,cash withdrawal,CAD
CA00011401,2025-02-24,BR014,C500946,TLR-8785,1377.72,cash withdrawal,CAD
CA00012821,2025-02-23,BR021,C500971,TLR-3361,1941.43,cash deposit,CAD
CA00010346,2025-02-01,BR008,C502832,TLR-6586,510.61,cash deposit,CAD
CA00013295,2025-02-12,BR024,C500436,TLR-5433,792.09,cash deposit,CAD
CA00011866,2025-02-08,BR016,C500435,TLR-6127,338.29,cash withdrawal,CAD
CA00015729,2025-02-23,BR036,C500362,TLR-6825,2250.76,cash withdrawal,CAD
CA00013896,2025-02-17,BR026,C502572,TLR-3409,446.88,cash deposit,CAD
CA00009024,2025-02-12,BR002,C500164,TLR-4989,959.91,cash deposit,CAD
CA00013184,2025-02-04,BR024,C502952,TLR-5321,634.31,cash withdrawal,CAD
CA00011361,2025-02-04,BR014,C501369,TLR-8422,824.6,cash deposit,CAD
CA00015809,2025-02-04,BR036,C500888,TLR-1597,1222.59,cash withdrawal,CAD
CA00013079,2025-02-03,BR023,C503095,TLR-7557,1062.71,cash withdrawal,CAD
CA00011464,2025-02-17,BR015,C500554,TLR-7658,2422.6,cash deposit,CAD
CA00014224,2025-02-05,BR028,C502995,TLR-2107,811.82,cash withdrawal,CAD
CA00011538,2025-02-07,BR015,C503632,TLR-2733,1383.39,cash deposit,CAD
CA00013078,2025-02-02,BR023,C501558,TLR-9211,273.37,cash deposit,CAD
CA00017142,2025-02-03,BR040,C502342,TLR-3261,1464.14,cash withdrawal,CAD
CA00016489,2025-02-07,BR039,C502254,TLR-1789,1499.13,cash deposit,CAD
CA00016584,2025-02-15,BR039,C503584,TLR-3857,4500.45,cash deposit,CAD
CA00015119,2025-02-01,BR033,C500713,TLR-2254,1582.66,cash deposit,CAD
CA00011569,2025-02-27,BR015,C501904,TLR-5412,240.22,cash deposit,CAD
CA00013947,2025-02-21,BR027,C502322,TLR-9978,1341.15,cash withdrawal,CAD
CA00015648,2025-02-22,BR035,C502887,TLR-2820,1734.56,cash withdrawal,CAD
CA00009637,2025-02-02,BR004,C501436,TLR-6922,751.98,cash deposit,CAD
CA00010851,2025-02-17,BR011,C502747,TLR-8547,843.21,cash deposit,CAD
CA00010385,2025-02-25,BR008,C501074,TLR-7432,3962.69,cash withdrawal,CAD
CA00009461,2025-02-16,BR004,C503992,TLR-4205,665.46,cash withdrawal,CAD
CA00016686,2025-02-18,BR040,C502096,TLR-3643,2481.4,cash withdrawal,CAD
CA00015612,2025-02-11,BR035,C502206,TLR-3372,1096.92,cash withdrawal,CAD
CA00016885,2025-02-19,BR040,C501022,TLR-7668,537.82,cash deposit,CAD
CA00010322,2025-02-08,BR008,C500716,TLR-4967,660.83,cash withdrawal,CAD
CA00011644,2025-02-08,BR015,C502776,TLR-8783,3129.32,cash withdrawal,CAD
CA00011693,2025-02-12,BR015,C503707,TLR-5960,1503.6,cash deposit,CAD
CA00010873,2025-02-15,BR011,C500881,TLR-4296,1612.84,cash deposit,CAD
CA00015788,2025-02-10,BR036,C503088,TLR-4882,2289.63,cash withdrawal,CAD
CA00008790,2025-02-06,BR001,C500896,TLR-6621,1128.74,cash withdrawal,CAD
CA00009716,2025-02-17,BR005,C500414,TLR-1485,161.52,cash deposit,CAD
CA00014359,2025-02-27,BR029,C503208,TLR-6650,486.7,cash deposit,CAD
CA00014692,2025-02-06,BR030,C503587,TLR-6377,690.59,cash withdrawal,CAD
CA00011384,2025-02-10,BR014,C503060,TLR-4392,766.89,cash deposit,CAD
CA00012116,2025-02-13,BR017,C503696,TLR-3377,511.37,cash withdrawal,CAD
CA00015956,2025-02-14,BR036,C503058,TLR-9561,589.77,cash deposit,CAD
CA00009712,2025-02-18,BR005,C500666,TLR-2092,1863.81,cash withdrawal,CAD
CA00008971,2025-02-13,BR001,C503536,TLR-4363,664.43,cash withdrawal,CAD
CA00014689,2025-02-11,BR030,C500793,TLR-6402,628.89,cash deposit,CAD
CA00012741,2025-02-13,BR020,C501930,TLR-3212,448.95,cash deposit,USD
CA00009783,2025-02-18,BR006,C503714,TLR-3355,2559.62,cash withdrawal,CAD
CA00008881,2025-02-19,BR001,C501853,TLR-6887,566.43,cash deposit,CAD
CA00014369,2025-02-26,BR029,C501551,TLR-7588,3051.44,cash deposit,CAD
CA00016127,2025-02-17,BR037,C500846,TLR-4264,1426.7,cash withdrawal,CAD
CA00013395,2025-02-03,BR024,C502131,TLR-8197,1431.8,cash deposit,CAD
CA00017239,2025-02-10,BR040,C501348,TLR-5609,1326.9,cash withdrawal,CAD
CA00015832,2025-02-04,BR036,C502600,TLR-2913,1280.8,cash withdrawal,CAD
CA00010193,2025-02-19,BR007,C501459,TLR-3873,2839.21,cash deposit,CAD
CA00016427,2025-02-06,BR038,C502395,TLR-8325,1545.2,cash withdrawal,CAD
CA00008819,2025-02-05,BR001,C503395,TLR-6690,736.33,cash deposit,CAD
CA00011832,2025-02-10,BR016,C503653,TLR-5256,1414.13,cash withdrawal,CAD
CA00012796,2025-02-04,BR021,C501353,TLR-1809,1577.51,cash deposit,CAD
CA00009732,2025-02-11,BR005,C503042,TLR-7592,1534.97,cash withdrawal,CAD
CA00013051,2025-02-09,BR023,C503327,TLR-2375,1062.88,cash withdrawal,CAD
CA00013739,2025-02-05,BR026,C503720,TLR-6867,1947.34,cash deposit,CAD
CA00011129,2025-02-21,BR012,C503531,TLR-8022,775.68,cash deposit,CAD
CA00011916,2025-02-23,BR016,C500838,TLR-8102,800.03,cash deposit,CAD
CA00008990,2025-02-18,BR001,C502472,TLR-4184,862.22,cash withdrawal,CAD
CA00009018,2025-02-17,BR002,C503699,TLR-4872,1767.5,cash deposit,CAD
CA00009043,2025-02-17,BR002,C501378,TLR-1584,-2841.53,cash withdrawal,CAD
CA00011939,2025-02-01,BR016,C502662,TLR-6119,685.66,cash withdrawal,CAD
CA00014865,2025-02-06,BR031,C503412,TLR-3798,947.23,cash withdrawal,CAD
CA00012496,2025-02-16,BR019,C502911,TLR-1132,2091.69,cash withdrawal,CAD
CA00009920,2025-02-18,BR006,C501106,TLR-4753,846.78,cash deposit,CAD
CA00011870,2025-02-20,BR016,C501906,TLR-9565,493.32,cash withdrawal,CAD
CA00013568,2025-02-17,BR025,C501421,TLR-5212,-824.79,cash withdrawal,CAD
CA00016109,2025-02-11,BR037,C501196,TLR-2914,372.19,cash withdrawal,CAD
CA00013836,2025-02-06,BR026,C500594,TLR-2445,-1254.88,cash withdrawal,CAD
CA00014517,2025-02-21,BR030,C501900,TLR-7704,561.89,cash deposit,CAD
CA00013983,2025-02-20,BR027,C500584,TLR-1078,577.48,cash deposit,CAD
CA00009069,2025-02-04,BR002,C502989,TLR-1015,467.62,cash deposit,CAD
CA00011617,2025-02-24,BR015,C500593,TLR-3745,618.53,cash deposit,CAD
CA00017405,2025-02-10,BR040,C503116,TLR-6780,1105.93,cash deposit,CAD
CA00015395,2025-02-24,BR034,C500132,TLR-7101,823.97,cash deposit,CAD
CA00016090,2025-02-27,BR037,C500154,TLR-5882,1182.8,cash deposit,CAD
CA00014279,2025-02-13,BR029,C503443,TLR-6737,554.82,cash deposit,CAD
CA00012797,2025-02-05,BR021,C500995,TLR-2066,438.16,cash withdrawal,CAD
CA00011521,2025-02-02,BR015,C500854,TLR-5892,425.84,cash deposit,CAD
CA00013468,2025-02-22,BR025,C503412,TLR-2397,-1218.63,cash withdrawal,CAD
CA00013370,2025-02-03,BR024,C502603,TLR-2658,412.22,cash withdrawal,CAD
CA00015428,2025-02-12,BR034,C502896,TLR-6070,303.15,cash deposit,CAD
CA00012309,2025-02-04,BR019,C503215,TLR-5535,284.54,cash withdrawal,CAD
CA00014325,2025-02-28,BR029,C503062,TLR-6428,1225.57,cash withdrawal,CAD
CA00015697,2025-02-13,BR036,C502436,TLR-5934,2402.23,cash deposit,CAD
CA00012773,2025-02-17,BR021,C502453,TLR-2426,1201.5,cash deposit,CAD
CA00012048,2025-02-16,BR017,C502692,TLR-4096,659.84,cash deposit,CAD
CA00014702,2025-02-21,BR030,C501504,TLR-4794,1433.61,cash deposit,CAD
CA00016904,2025-02-27,BR040,C503467,TLR-2199,3203.69,cash withdrawal,CAD
CA00014769,2025-02-21,BR031,C500201,TLR-1263,955.76,cash deposit,CAD
CA00012644,2025-02-07,BR020,C503681,TLR-6113,630.53,cash deposit,USD
CA00017678,2025-02-04,BR040,C503718,TLR-7942,720.74,cash withdrawal,CAD
CA00013456,2025-02-16,BR025,C502747,TLR-1779,-2922.84,cash withdrawal,CAD
CA00014605,2025-02-20,BR030,C500815,TLR-9591,3941.29,cash withdrawal,CAD
CA00011505,2025-02-13,BR015,C503415,TLR-4856,590.56,cash withdrawal,CAD
CA00015752,2025-02-16,BR036,C502338,TLR-8915,1134.8,cash deposit,CAD
CA00009816,2025-02-21,BR006,C502606,TLR-4384,675.14,cash withdrawal,CAD
CA00016380,2025-02-12,BR038,C503252,TLR-5242,2011.95,cash withdrawal,CAD
CA00009122,2025-02-02,BR002,C501200,TLR-5864,-2194.28,cash withdrawal,CAD
CA00015220,2025-02-14,BR033,C503250,TLR-6008,967.61,cash withdrawal,CAD
CA00017392,2025-02-24,BR040,C502921,TLR-6092,1139.93,cash withdrawal,CAD
CA00014646,2025-02-03,BR030,C500473,TLR-3870,2198.57,cash withdrawal,CAD
CA00012194,2025-02-06,BR018,C503001,TLR-1472,556.64,cash withdrawal,CAD
CA00015965,2025-02-26,BR036,C503253,TLR-1905,4031.23,cash deposit,CAD
CA00014449,2025-02-17,BR030,C500371,TLR-9132,1123.05,cash deposit,CAD
CA00010553,2025-02-02,BR009,C503789,TLR-8902,2616.47,cash deposit,CAD
CA00014234,2025-02-27,BR028,C503990,TLR-2711,534.77,cash withdrawal,CAD
CA00014206,2025-02-01,BR028,C503016,TLR-1693,1271.04,cash deposit,CAD
CA00016720,2025-02-15,BR040,C502434,TLR-8528,793.37,cash deposit,CAD
CA00017602,2025-02-21,BR040,C502831,TLR-2337,949.21,cash withdrawal,CAD
CA00011056,2025-02-14,BR012,C502831,TLR-8547,696.86,cash withdrawal,CAD
CA00009594,2025-02-28,BR004,C501756,TLR-8201,1263.7,cash deposit,CAD
CA00012042,2025-02-04,BR017,C501970,TLR-5930,2078.71,cash deposit,CAD
CA00014099,2025-02-25,BR027,C503782,TLR-4558,9785.19,cash withdrawal,CAD
CA00017532,2025-02-14,BR040,C500075,TLR-5376,1656.76,cash withdrawal,CAD
CA00009420,2025-02-28,BR004,C501334,TLR-6087,6952.19,cash deposit,CAD
CA00017254,2025-02-03,BR040,C502276,TLR-2995,3406.12,cash deposit,CAD
CA00009395,2025-02-25,BR003,C503940,TLR-9360,1256.0,cash deposit,CAD
CA00014970,2025-02-13,BR031,C502535,TLR-6072,1125.19,cash deposit,CAD
CA00017371,2025-02-25,BR040,C502126,TLR-2051,380.8,cash withdrawal,CAD
CA00017337,2025-02-25,BR040,C501693,TLR-8980,578.27,cash deposit,CAD
CA00013537,2025-02-17,BR025,C502091,TLR-2076,934.49,cash deposit,CAD
CA00011713,2025-02-25,BR015,C500677,TLR-9613,764.97,cash withdrawal,CAD
CA00015085,2025-02-02,BR032,C503997,TLR-8580,555.23,cash withdrawal,CAD
CA00009347,2025-02-16,BR003,C502504,TLR-1141,2579.45,cash deposit,CAD
CA00017219,2025-02-01,BR040,C501255,TLR-2277,1273.67,cash deposit,CAD
CA00016440,2025-02-25,BR038,C501759,TLR-4202,761.88,cash withdrawal,CAD
CA00012340,2025-02-04,BR019,C502226,TLR-3949,855.32,cash deposit,CAD
CA00016776,2025-02-17,BR040,C503862,TLR-8650,1262.44,cash deposit,CAD
CA00011447,2025-02-25,BR015,C502889,TLR-6422,119.71,cash withdrawal,CAD
CA00017280,2025-02-19,BR040,C502914,TLR-1724,458.45,cash deposit,CAD
CA00014277,2025-02-21,BR029,C501271,TLR-2034,1147.73,cash deposit,CAD
CA00016421,2025-02-16,BR038,C503503,TLR-7608,933.2,cash deposit,CAD
CA00009915,2025-02-09,BR006,C501058,TLR-5701,387.76,cash withdrawal,CAD
CA00013318,2025-02-02,BR024,C501813,TLR-9539,837.99,cash withdrawal,CAD
CA00011326,2025-02-15,BR014,C500338,TLR-5884,592.31,cash withdrawal,CAD
CA00010190,2025-02-02,BR007,C500537,TLR-7370,639.48,cash deposit,CAD
CA00015023,2025-02-09,BR032,C501519,TLR-4752,826.18,cash deposit,CAD
CA00012155,2025-02-19,BR017,C503941,TLR-7175,1854.94,cash deposit,CAD
CA00011154,2025-02-27,BR013,C502417,TLR-3455,965.85,cash withdrawal,CAD
CA00017169,2025-02-27,BR040,C502838,TLR-2589,1057.21,cash withdrawal,CAD
CA00016003,2025-02-24,BR037,C500287,TLR-8645,2574.65,cash withdrawal,CAD
CA00012257,2025-02-17,BR018,C500367,TLR-9330,643.07,cash deposit,CAD
CA00012806,2025-02-24,BR021,C503143,TLR-9448,3758.62,cash deposit,CAD
CA00016702,2025-02-15,BR040,C503070,TLR-7487,435.19,cash deposit,CAD
CA00014915,2025-02-17,BR031,C502247,TLR-7426,1908.36,cash withdrawal,CAD
CA00016812,2025-02-19,BR040,C502085,TLR-6591,578.49,cash withdrawal,CAD
CA00015591,2025-02-17,BR035,C503117,TLR-7454,632.99,cash withdrawal,CAD
CA00010659,2025-02-28,BR010,C501751,TLR-3897,2523.1,cash withdrawal,CAD
CA00013109,2025-02-04,BR023,C501726,TLR-4162,1387.42,cash deposit,CAD
CA00011747,2025-02-05,BR016,C501872,TLR-6076,885.8,cash deposit,CAD
CA00017585,2025-02-26,BR040,C500306,TLR-5123,489.53,cash deposit,CAD
CA00015371,2025-02-19,BR034,C501923,TLR-6154,2402.12,cash withdrawal,CAD
CA00016332,2025-02-05,BR038,C503850,TLR-6804,3150.85,cash withdrawal,CAD
CA00014268,2025-02-24,BR029,C501256,TLR-5581,771.15,cash withdrawal,CAD
CA00016847,2025-02-23,BR040,C500951,TLR-4874,5898.72,cash deposit,CAD
CA00011387,2025-02-24,BR014,C500738,TLR-9981,551.88,cash deposit,CAD
CA00014780,2025-02-24,BR031,C501173,TLR-5010,447.66,cash withdrawal,CAD
CA00012976,2025-02-12,BR022,C500404,TLR-8739,1210.5,cash deposit,CAD
CA00009962,2025-02-15,BR006,C501037,TLR-4646,628.44,cash deposit,CAD
CA00013514,2025-02-28,BR025,C503211,TLR-6352,738.01,cash deposit,CAD
CA00014207,2025-02-14,BR028,C500810,TLR-5230,579.76,cash deposit,CAD
CA00011670,2025-02-28,BR015,C500156,TLR-2743,431.46,cash deposit,CAD
CA00010650,2025-02-11,BR010,C501759,TLR-7594,535.79,cash withdrawal,CAD
CA00012996,2025-02-19,BR022,C500240,TLR-1706,233.86,cash deposit,CAD
CA00010721,2025-02-18,BR010,C500140,TLR-2659,657.89,cash withdrawal,CAD
CA00009326,2025-02-28,BR003,C502134,TLR-5425,411.77,cash withdrawal,CAD
CA00011239,2025-02-17,BR014,C502845,TLR-1838,812.91,cash withdrawal,CAD
CA00011657,2025-02-22,BR015,C502028,TLR-9014,478.36,cash deposit,CAD
CA00014109,2025-02-24,BR028,C500371,TLR-2455,1071.64,cash withdrawal,CAD
CA00014962,2025-02-06,BR031,C500573,TLR-6251,1684.31,cash deposit,CAD
CA00017610,2025-02-14,BR040,C502036,TLR-4865,2656.04,cash deposit,CAD
CA00012727,2025-02-20,BR020,C502303,TLR-2963,632.51,cash deposit,USD
CA00017573,2025-02-16,BR040,C500944,TLR-8982,968.58,cash withdrawal,CAD
CA00012414,2025-02-22,BR019,C502356,TLR-4027,491.31,cash withdrawal,CAD
CA00010699,2025-02-12,BR010,C500522,TLR-5341,992.23,cash deposit,CAD
CA00008868,2025-02-21,BR001,C500136,TLR-7427,3077.39,cash withdrawal,CAD
CA00009956,2025-02-21,BR006,C503160,TLR-7116,1274.94,cash deposit,CAD
CA00015314,2025-02-13,BR034,C500209,TLR-6046,525.54,cash deposit,CAD
